NROGAR,DESC TIPGAR,MONEDA,M GARANTIA MO,M GARANTIA MN,SEGMENTO,may_1MM
4860,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4861,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
4862,FONDO MUTUO,PEN,3300,3300,Banca Minorista,0
4863,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
4864,DEPOSITO A PLAZO,PEN,2500,2500,Banca Minorista,0
4865,CUENTAS EN GTIA,PEN,5500,5500,Banca Minorista,0
4866,FONDO MUTUO,PEN,2760,2760,Banca Minorista,0
4867,FONDO MUTUO,PEN,952,952,Banca Minorista,0
4868,SUPER DEPOSITO,PEN,45271.01,45271.01,Banca Minorista,0
4869,FONDO MUTUO,PEN,35290,35290,Banca Minorista,0
4870,FONDO MUTUO,PEN,1100,1100,Banca Minorista,0
4871,CUENTAS EN GTIA,PEN,1628,1628,Banca Minorista,0
4872,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4873,FONDO MUTUO,USD,101450,336611.1,Banca Minorista,0
4874,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4875,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
4876,CUENTAS EN GTIA,USD,1219,4044.642,Banca Minorista,0
4877,SUPER DEPOSITO,USD,2000,6636,Banca Minorista,0
4878,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4879,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
4880,CUENTAS EN GTIA,USD,810,2687.58,Banca Minorista,0
4881,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
4882,CUENTAS EN GTIA,PEN,700,700,Banca Minorista,0
4883,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
4884,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4885,CUENTAS EN GTIA,PEN,1100,1100,Banca Minorista,0
4886,FONDO MUTUO,PEN,1440,1440,Banca Minorista,0
4887,CUENTAS EN GTIA,PEN,21000,21000,Banca Minorista,0
4888,SUPER DEPOSITO,PEN,25146.78,25146.78,Banca Minorista,0
4889,FONDO MUTUO,PEN,1100,1100,Banca Minorista,0
4890,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4891,FONDO MUTUO,PEN,13200,13200,Banca Minorista,0
4892,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
4893,CUENTAS EN GTIA,PEN,800,800,Banca Minorista,0
4894,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4895,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
4896,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4897,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
4898,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
4899,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
4900,FONDO MUTUO,PEN,840,840,Banca Minorista,0
4901,FONDO MUTUO,USD,2500.01,8295.03318,Banca Minorista,0
4902,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
4903,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4904,FONDO MUTUO,PEN,13045.5,13045.5,Banca Minorista,0
4905,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
4906,DEPOSITO A PLAZO,PEN,4000,4000,Banca Minorista,0
4907,CUENTAS EN GTIA,USD,6000,19908,Banca Minorista,0
4908,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
4909,SUPER DEPOSITO,PEN,3167.18,3167.18,Banca Minorista,0
4910,CUENTAS EN GTIA,USD,2760,9157.68,Banca Minorista,0
4911,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4912,CUENTAS EN GTIA,PEN,33475,33475,Banca Minorista,0
4913,FONDO MUTUO,USD,1400,4645.2,Banca Minorista,0
4914,FONDO MUTUO,PEN,24000,24000,Banca Minorista,0
4915,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
4916,CUENTAS EN GTIA,USD,7394,24533.292,Banca Minorista,0
4917,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4918,CUENTAS EN GTIA,PEN,3000,3000,Banca Minorista,0
4919,DEPOSITO A PLAZO,PEN,2200,2200,Banca Minorista,0
4920,FONDO MUTUO,PEN,9680,9680,Banca Minorista,0
4921,DEPOSITO A PLAZO,PEN,15200,15200,Banca Minorista,0
4922,FONDO MUTUO,PEN,900,900,Banca Minorista,0
4923,CUENTAS EN GTIA,USD,90994.1,301918.4238,Banca Minorista,0
4924,CUENTAS EN GTIA,USD,4273,14177.814,Banca Minorista,0
4925,SUPER DEPOSITO,USD,2889.12,9586.10016,Banca Minorista,0
4926,FONDO MUTUO,USD,662.67,2198.73906,Banca Minorista,0
4927,FONDO MUTUO,PEN,840,840,Banca Minorista,0
4928,FONDO MUTUO,PEN,4200,4200,Banca Minorista,0
4929,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4930,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
4931,DEPOSITO A PLAZO,PEN,6000,6000,Banca Minorista,0
4932,FONDO MUTUO,PEN,1308,1308,Banca Minorista,0
4933,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4934,CUENTAS EN GTIA,PEN,8153,8153,Banca Minorista,0
4935,FONDO MUTUO,USD,1300,4313.4,Banca Minorista,0
4936,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
4937,CUENTAS EN GTIA,PEN,2200,2200,Banca Minorista,0
4938,SUPER DEPOSITO,USD,500,1659,Banca Minorista,0
4939,CUENTAS EN GTIA,USD,4710,15627.78,Banca Minorista,0
4940,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
4941,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
4942,FONDO MUTUO,USD,1800,5972.4,Banca Minorista,0
4943,CUENTAS EN GTIA,USD,25750,85438.5,Banca Minorista,0
4944,FONDO MUTUO,USD,250,829.5,Banca Minorista,0
4945,FONDO MUTUO,PEN,840,840,Banca Minorista,0
4946,FONDO MUTUO,USD,660,2189.88,Banca Minorista,0
4947,FONDO MUTUO,USD,1230,4081.14,Banca Minorista,0
4948,DEPOSITO A PLAZO,PEN,14600.74,14600.74,Banca Minorista,0
4949,FONDO MUTUO,USD,38380.42,127346.23356,Banca Minorista,0
4950,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
4951,SUPER DEPOSITO,PEN,2500,2500,Banca Minorista,0
4952,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
4953,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
4954,FONDO MUTUO,PEN,18000,18000,Banca Minorista,0
4955,CUENTAS EN GTIA,PEN,1080,1080,Banca Minorista,0
4956,DEPOSITO A PLAZO,PEN,1000,1000,Banca Minorista,0
4957,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
4958,CUENTAS EN GTIA,PEN,2300,2300,Banca Minorista,0
4959,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
4960,FONDO MUTUO,USD,1059,3513.762,Banca Minorista,0
4961,SUPER DEPOSITO,PEN,2000,2000,Banca Minorista,0
4962,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
4963,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
4964,FONDO MUTUO,PEN,1440,1440,Banca Minorista,0
4965,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
4966,FONDO MUTUO,USD,3000,9954,Banca Minorista,0
4967,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4968,DEPOSITO A PLAZO,PEN,200000,200000,Banca Minorista,0
4969,DEPOSITO A PLAZO,PEN,80000,80000,Banca Minorista,0
4970,FONDO MUTUO,PEN,20000,20000,Banca Minorista,0
4971,FONDO MUTUO,PEN,850,850,Banca Minorista,0
4972,FONDO MUTUO,PEN,1500,1500,Banca Minorista,0
4973,SUPER DEPOSITO,USD,1000,3318,Banca Minorista,0
4974,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
4975,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4976,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4977,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
4978,FONDO MUTUO,USD,1200,3981.6,Banca Minorista,0
4979,FONDO MUTUO,USD,115142,382041.156,Banca Minorista,0
4980,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
4981,CUENTAS EN GTIA,PEN,1800,1800,Banca Minorista,0
4982,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
4983,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4984,CUENTAS EN GTIA,PEN,14400,14400,Banca Minorista,0
4985,CUENTAS EN GTIA,PEN,480,480,Banca Minorista,0
4986,FONDO MUTUO,PEN,18000,18000,Banca Minorista,0
4987,CUENTAS EN GTIA,PEN,9600,9600,Banca Minorista,0
4988,CUENTAS EN GTIA,USD,399,1323.882,Banca Minorista,0
4989,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
4990,CUENTAS EN GTIA,PEN,13200,13200,Banca Minorista,0
4991,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
4992,FONDO MUTUO,PEN,17500,17500,Banca Minorista,0
4993,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4994,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
4995,FONDO MUTUO,PEN,840,840,Banca Minorista,0
4996,FONDO MUTUO,PEN,16200,16200,Banca Minorista,0
4997,DEPOSITO A PLAZO,PEN,22000,22000,Banca Minorista,0
4998,CUENTAS EN GTIA,PEN,1176,1176,Banca Minorista,0
4999,FONDO MUTUO,PEN,840,840,Banca Minorista,0
5000,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
5001,SUPER DEPOSITO,USD,9396.97,31179.14646,Banca Minorista,0
5002,FONDO MUTUO,PEN,11360,11360,Banca Minorista,0
5003,SUPER DEPOSITO,PEN,2913.49,2913.49,Banca Minorista,0
5004,FONDO MUTUO,USD,5000,16590,Banca Minorista,0
5005,FONDO MUTUO,PEN,13000,13000,Banca Minorista,0
5006,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
5007,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
5008,FONDO MUTUO,PEN,7200,7200,Banca Minorista,0
5009,FONDO MUTUO,USD,3244.34,10764.72012,Banca Minorista,0
5010,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
5011,FONDO MUTUO,PEN,840,840,Banca Minorista,0
5012,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
5013,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
5014,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5015,DEPOSITO A PLAZO,PEN,1000,1000,Banca Minorista,0
5016,SUPER DEPOSITO,PEN,3600,3600,Banca Minorista,0
5017,CUENTAS EN GTIA,PEN,36000,36000,Banca Minorista,0
5018,FONDO MUTUO,USD,3300,10949.4,Banca Minorista,0
5019,SUPER DEPOSITO,PEN,3000,3000,Banca Minorista,0
5020,SUPER DEPOSITO,PEN,2000,2000,Banca Minorista,0
5021,SUPER DEPOSITO,PEN,5000,5000,Banca Minorista,0
5022,FONDO MUTUO,PEN,700,700,Banca Minorista,0
5023,CUENTAS EN GTIA,PEN,1800,1800,Banca Minorista,0
5024,SUPER DEPOSITO,PEN,2000,2000,Banca Minorista,0
5025,FONDO MUTUO,PEN,996,996,Banca Minorista,0
5026,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
5027,CUENTAS EN GTIA,USD,2420,8029.56,Banca Minorista,0
5028,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
5029,CUENTAS EN GTIA,USD,4300,14267.4,Banca Minorista,0
5030,DEPOSITO A PLAZO,PEN,16210,16210,Banca Minorista,0
5031,FONDO MUTUO,PEN,960,960,Banca Minorista,0
5032,SUPER DEPOSITO,USD,1500,4977,Banca Minorista,0
5033,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5034,DEPOSITO A PLAZO,EUR,1500,1500,Banca Minorista,0
5035,DEPOSITO A PLAZO,PEN,9000,9000,Banca Minorista,0
5036,CUENTAS EN GTIA,PEN,18325,18325,Banca Minorista,0
5037,SUPER DEPOSITO,PEN,5690.77,5690.77,Banca Minorista,0
5038,FONDO MUTUO,PEN,1500,1500,Banca Minorista,0
5039,CUENTAS EN GTIA,PEN,22475,22475,Banca Minorista,0
5040,CUENTAS EN GTIA,USD,367,1217.706,Banca Minorista,0
5041,CUENTAS EN GTIA,USD,499,1655.682,Banca Minorista,0
5042,DEPOSITO A PLAZO,EUR,4294.29,4294.29,Banca Minorista,0
5043,FONDO MUTUO,PEN,8000,8000,Banca Minorista,0
5044,CUENTAS EN GTIA,PEN,2016,2016,Banca Minorista,0
5045,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5046,CUENTAS EN GTIA,PEN,15600,15600,Banca Minorista,0
5047,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
5048,FONDO MUTUO,PEN,3600,3600,Banca Minorista,0
5049,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
5050,CUENTAS EN GTIA,PEN,4495.5,4495.5,Banca Minorista,0
5051,CUENTAS EN GTIA,PEN,6600,6600,Banca Minorista,0
5052,CUENTAS EN GTIA,USD,246,816.228,Banca Minorista,0
5053,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
5054,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5055,SUPER DEPOSITO,USD,3000,9954,Banca Minorista,0
5056,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5057,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
5058,FONDO MUTUO,PEN,1920,1920,Banca Minorista,0
5059,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
5060,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
5061,FONDO MUTUO,PEN,1440,1440,Banca Minorista,0
5062,CUENTAS EN GTIA,PEN,990,990,Banca Minorista,0
5063,CUENTAS EN GTIA,USD,199989.95,663566.6541,Banca Minorista,0
5064,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
5065,CUENTAS EN GTIA,PEN,1500,1500,Banca Minorista,0
5066,FONDO MUTUO,USD,9992,33153.456,Banca Minorista,0
5067,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5068,SUPER DEPOSITO,PEN,3000,3000,Banca Minorista,0
5069,CUENTAS EN GTIA,PEN,6600,6600,Banca Minorista,0
5070,CUENTAS EN GTIA,PEN,1100,1100,Banca Minorista,0
5071,CUENTAS EN GTIA,PEN,64000,64000,Banca Minorista,0
5072,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5073,CUENTAS EN GTIA,PEN,30000,30000,Banca Minorista,0
5074,CUENTAS EN GTIA,PEN,40287,40287,Banca Minorista,0
5075,CUENTAS EN GTIA,PEN,50000,50000,Banca Minorista,0
5076,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5077,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5078,FONDO MUTUO,PEN,1800,1800,Banca Minorista,0
5079,FONDO MUTUO,USD,26601,88262.118,Banca Minorista,0
5080,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5081,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
5082,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
5083,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5084,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
5085,CUENTAS EN GTIA,PEN,1540,1540,Banca Minorista,0
5086,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
5087,CUENTAS EN GTIA,PEN,302557.5,302557.5,Banca Minorista,0
5088,FONDO MUTUO,PEN,960,960,Banca Minorista,0
5089,CUENTAS EN GTIA,PEN,26910,26910,Banca Minorista,0
5090,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
5091,CUENTAS EN GTIA,PEN,1650,1650,Banca Minorista,0
5092,CUENTAS EN GTIA,PEN,81937.27,81937.27,Banca Minorista,0
5093,FONDO MUTUO,PEN,1100,1100,Banca Minorista,0
5094,CUENTAS EN GTIA,USD,3000,9954,Banca Minorista,0
5095,FONDO MUTUO,PEN,14000,14000,Banca Minorista,0
5096,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5097,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
5098,FONDO MUTUO,USD,24959,82813.962,Banca Minorista,0
5099,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
5100,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5101,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5102,FONDO MUTUO,USD,6570,21799.26,Banca Minorista,0
5103,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5104,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5105,DEPOSITO A PLAZO,PEN,110711.23,110711.23,Banca Minorista,0
5106,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
5107,CUENTAS EN GTIA,PEN,12262,12262,Banca Minorista,0
5108,FONDO MUTUO,USD,12000,39816,Banca Minorista,0
5109,FONDO MUTUO,PEN,36000,36000,Banca Minorista,0
5110,CUENTAS EN GTIA,PEN,1100,1100,Banca Minorista,0
5111,CUENTAS EN GTIA,PEN,12000,12000,Banca Minorista,0
5112,CUENTAS EN GTIA,PEN,56539,56539,Banca Minorista,0
5113,FONDO MUTUO,USD,399.99,1327.16682,Banca Minorista,0
5114,FONDO MUTUO,PEN,14005,14005,Banca Minorista,0
5115,CUENTAS EN GTIA,PEN,40000,40000,Banca Minorista,0
5116,SUPER DEPOSITO,USD,899.28,2983.81104,Banca Minorista,0
5117,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5118,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5119,CUENTAS EN GTIA,PEN,3304,3304,Banca Minorista,0
5120,FONDO MUTUO,PEN,999,999,Banca Minorista,0
5121,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
5122,FONDO MUTUO,PEN,19000,19000,Banca Minorista,0
5123,DEPOSITO A PLAZO,PEN,57000,57000,Banca Minorista,0
5124,DEPOSITO A PLAZO,PEN,45449.47,45449.47,Banca Minorista,0
5125,FONDO MUTUO,PEN,74400,74400,Banca Minorista,0
5126,CUENTAS EN GTIA,USD,2935,9738.33,Banca Minorista,0
5127,FONDO MUTUO,PEN,24200,24200,Banca Minorista,0
5128,CUENTAS EN GTIA,PEN,4370.4,4370.4,Banca Minorista,0
5129,DEPOSITO A PLAZO,PEN,27600,27600,Banca Minorista,0
5130,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
5131,FONDO MUTUO,PEN,25000,25000,Banca Minorista,0
5132,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
5133,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5134,CUENTAS EN GTIA,USD,458,1519.644,Banca Minorista,0
5135,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5136,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
5137,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
5138,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5139,DEPOSITO A PLAZO,PEN,36000,36000,Banca Minorista,0
5140,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5141,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5142,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
5143,FONDO MUTUO,PEN,960,960,Banca Minorista,0
5144,CUENTAS EN GTIA,PEN,3001.14,3001.14,Banca Minorista,0
5145,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
5146,FONDO MUTUO,USD,390,1294.02,Banca Minorista,0
5147,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5148,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
5149,DEPOSITO A PLAZO,PEN,150000,150000,Banca Minorista,0
5150,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5151,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
5152,DEPOSITO A PLAZO,PEN,3360,3360,Banca Minorista,0
5153,FONDO MUTUO,PEN,840,840,Banca Minorista,0
5154,CUENTAS EN GTIA,PEN,18086,18086,Banca Minorista,0
5155,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5156,CUENTAS EN GTIA,USD,1000,3318,Banca Minorista,0
5157,DEPOSITO A PLAZO,PEN,3400,3400,Banca Minorista,0
5158,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5159,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5160,FONDO MUTUO,PEN,6300,6300,Banca Minorista,0
5161,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
5162,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
5163,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5164,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
5165,DEPOSITO A PLAZO,PEN,288237,288237,Banca Minorista,0
5166,FONDO MUTUO,PEN,25275,25275,Banca Minorista,0
5167,CUENTAS EN GTIA,PEN,14788,14788,Banca Minorista,0
5168,DEPOSITO A PLAZO,PEN,4425,4425,Banca Minorista,0
5169,DEPOSITO A PLAZO,PEN,20600,20600,Banca Minorista,0
5170,CUENTAS EN GTIA,PEN,3000,3000,Banca Minorista,0
5171,DEPOSITO A PLAZO,PEN,10044,10044,Banca Minorista,0
5172,DEPOSITO A PLAZO,PEN,51390,51390,Banca Minorista,0
5173,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5174,FONDO MUTUO,PEN,4800,4800,Banca Minorista,0
5175,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5176,FONDO MUTUO,USD,15000,49770,Banca Minorista,0
5177,DEPOSITO A PLAZO,PEN,44600,44600,Banca Minorista,0
5178,DEPOSITO A PLAZO,PEN,8300,8300,Banca Minorista,0
5179,FONDO MUTUO,PEN,1100,1100,Banca Minorista,0
5180,DEPOSITO A PLAZO,PEN,10360,10360,Banca Minorista,0
5181,CUENTAS EN GTIA,PEN,47607,47607,Banca Minorista,0
5182,FONDO MUTUO,PEN,374164.43,374164.43,Banca Minorista,0
5183,DEPOSITO A PLAZO,PEN,10152.4,10152.4,Banca Minorista,0
5184,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
5185,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5186,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5187,FONDO MUTUO,PEN,6035,6035,Banca Minorista,0
5188,FONDO MUTUO,USD,952,3158.736,Banca Minorista,0
5189,SUPER DEPOSITO,USD,798.99,2651.04882,Banca Minorista,0
5190,CUENTAS EN GTIA,USD,620,2057.16,Banca Minorista,0
5191,CUENTAS EN GTIA,PEN,14400,14400,Banca Minorista,0
5192,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5193,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5194,CUENTAS EN GTIA,USD,1800,5972.4,Banca Minorista,0
5195,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5196,DEPOSITO A PLAZO,PEN,20836,20836,Banca Minorista,0
5197,CUENTAS EN GTIA,PEN,26400,26400,Banca Minorista,0
5198,FONDO MUTUO,PEN,70900,70900,Banca Minorista,0
5199,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5200,CUENTAS EN GTIA,USD,600,1990.8,Banca Minorista,0
5201,DEPOSITO A PLAZO,PEN,19900,19900,Banca Minorista,0
5202,DEPOSITO A PLAZO,PEN,13300,13300,Banca Minorista,0
5203,DEPOSITO A PLAZO,PEN,2177,2177,Banca Minorista,0
5204,CUENTAS EN GTIA,USD,400,1327.2,Banca Minorista,0
5205,FONDO MUTUO,PEN,15400,15400,Banca Minorista,0
5206,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5207,FONDO MUTUO,PEN,3600,3600,Banca Minorista,0
5208,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
5209,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
5210,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5211,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5212,CUENTAS EN GTIA,PEN,6600,6600,Banca Minorista,0
5213,FONDO MUTUO,PEN,1320,1320,Banca Minorista,0
5214,DEPOSITO A PLAZO,PEN,2060,2060,Banca Minorista,0
5215,DEPOSITO A PLAZO,PEN,10572,10572,Banca Minorista,0
5216,DEPOSITO A PLAZO,PEN,31600,31600,Banca Minorista,0
5217,DEPOSITO A PLAZO,PEN,153400,153400,Banca Minorista,0
5218,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
5219,CUENTAS EN GTIA,USD,2290,7598.22,Banca Minorista,0
5220,CUENTAS EN GTIA,USD,16800,55742.4,Banca Minorista,0
5221,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5222,DEPOSITO A PLAZO,PEN,15660,15660,Banca Minorista,0
5223,FONDO MUTUO,PEN,14235,14235,Banca Minorista,0
5224,DEPOSITO A PLAZO,PEN,3600,3600,Banca Minorista,0
5225,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5226,CUENTAS EN GTIA,PEN,1784.16,1784.16,Banca Minorista,0
5227,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
5228,CUENTAS EN GTIA,USD,1606,5328.708,Banca Minorista,0
5229,DEPOSITO A PLAZO,PEN,2950,2950,Banca Minorista,0
5230,FONDO MUTUO,PEN,26400,26400,Banca Minorista,0
5231,DEPOSITO A PLAZO,PEN,19521,19521,Banca Minorista,0
5232,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5233,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5234,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5235,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5236,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5237,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
5238,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5239,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
5240,FONDO MUTUO,PEN,840,840,Banca Minorista,0
5241,DEPOSITO A PLAZO,PEN,25000,25000,Banca Minorista,0
5242,FONDO MUTUO,PEN,1800,1800,Banca Minorista,0
5243,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
5244,FONDO MUTUO,PEN,18000,18000,Banca Minorista,0
5245,DEPOSITO A PLAZO,PEN,20000,20000,Banca Minorista,0
5246,DEPOSITO A PLAZO,PEN,20000,20000,Banca Minorista,0
5247,CUENTAS EN GTIA,USD,2150,7133.7,Banca Minorista,0
5248,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
5249,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
5250,FONDO MUTUO,PEN,996,996,Banca Minorista,0
5251,DEPOSITO A PLAZO,PEN,5122,5122,Banca Minorista,0
5252,DEPOSITO A PLAZO,PEN,13000,13000,Banca Minorista,0
5253,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
5254,DEPOSITO A PLAZO,PEN,2400,2400,Banca Minorista,0
5255,CUENTAS EN GTIA,PEN,12000,12000,Banca Minorista,0
