NROGAR;DESC TIPGAR;MONEDA; M GARANTIA MO ; M GARANTIA MN ; SEGMENTO ; may_1MM 
4060;CUENTAS EN GTIA;PEN; 1,440 ; 1,440 ;Banca Minorista;0
4061;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4062;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
4063;CUENTAS EN GTIA;PEN; 12,000 ; 12,000 ;Banca Minorista;0
4064;CUENTAS EN GTIA;PEN; 403,900 ; 403,900 ;Banca Minorista;0
4065;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4066;CUENTAS EN GTIA;PEN; 2,200 ; 2,200 ;Banca Minorista;0
4067;CUENTAS EN GTIA;USD; 1,301 ; 4,317 ;Banca Minorista;0
4068;SUPER DEPOSITO;USD; 2,500 ; 8,295 ;Banca Minorista;0
4069;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4070;FONDO MUTUO;USD; 346 ; 1,148 ;Banca Minorista;0
4071;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4072;CUENTAS EN GTIA;PEN; 1,750 ; 1,750 ;Banca Minorista;0
4073;FONDO MUTUO;PEN; 3,000 ; 3,000 ;Banca Minorista;0
4074;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4075;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
4076;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4077;FONDO MUTUO;USD; 2,500 ; 8,295 ;Banca Minorista;0
4078;FONDO MUTUO;PEN; 3,000 ; 3,000 ;Banca Minorista;0
4079;DEPOSITO A PLAZO;PEN; 10,000 ; 10,000 ;Banca Minorista;0
4080;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4081;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4082;CUENTAS EN GTIA;USD; 300 ; 995 ;Banca Minorista;0
4083;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4084;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4085;CUENTAS EN GTIA;PEN; 20,000 ; 20,000 ;Banca Minorista;0
4086;DEPOSITO A PLAZO;USD; 700,000 ; 2,322,600 ;Banca Minorista;1
4087;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4088;CUENTAS EN GTIA;USD; 300 ; 995 ;Banca Minorista;0
4089;CUENTAS EN GTIA;PEN; 357 ; 357 ;Banca Minorista;0
4090;FONDO MUTUO;USD; 260 ; 863 ;Banca Minorista;0
4091;FONDO MUTUO;PEN; 21,031 ; 21,031 ;Banca Minorista;0
4092;CUENTAS EN GTIA;USD; 19,375 ; 64,286 ;Banca Minorista;0
4093;CUENTAS EN GTIA;PEN; 1,300 ; 1,300 ;Banca Minorista;0
4094;CUENTAS EN GTIA;PEN; 2,200 ; 2,200 ;Banca Minorista;0
4095;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4096;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4097;FONDO MUTUO;PEN; 1,800 ; 1,800 ;Banca Minorista;0
4098;FONDO MUTUO;USD; 4,661 ; 15,465 ;Banca Minorista;0
4099;FONDO MUTUO;PEN; 800 ; 800 ;Banca Minorista;0
4100;DEPOSITO A PLAZO;PEN; 60,000 ; 60,000 ;Banca Minorista;0
4101;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
4102;CUENTAS EN GTIA;USD; 449 ; 1,490 ;Banca Minorista;0
4103;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4104;FONDO MUTUO;PEN; 3,080 ; 3,080 ;Banca Minorista;0
4105;CUENTAS EN GTIA;PEN; 1,800 ; 1,800 ;Banca Minorista;0
4106;CUENTAS EN GTIA;USD; 3,800 ; 12,608 ;Banca Minorista;0
4107;SUPER DEPOSITO;USD; 10,000 ; 33,180 ;Banca Minorista;0
4108;CUENTAS EN GTIA;USD; 1,850 ; 6,138 ;Banca Minorista;0
4109;DEPOSITO A PLAZO;PEN; 100,000 ; 100,000 ;Banca Minorista;0
4110;FONDO MUTUO;USD; 31,995 ; 106,159 ;Banca Minorista;0
4111;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4112;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4113;CUENTAS EN GTIA;USD; 250,060 ; 829,699 ;Banca Minorista;0
4114;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
4115;CUENTAS EN GTIA;USD; 4,691 ; 15,565 ;Banca Minorista;0
4116;CUENTAS EN GTIA;PEN; 2,199 ; 2,199 ;Banca Minorista;0
4117;FONDO MUTUO;PEN; 43,837 ; 43,837 ;Banca Minorista;0
4118;FONDO MUTUO;PEN; 11,000 ; 11,000 ;Banca Minorista;0
4119;FONDO MUTUO;PEN; 700 ; 700 ;Banca Minorista;0
4120;CUENTAS EN GTIA;USD; 588 ; 1,951 ;Banca Minorista;0
4121;CUENTAS EN GTIA;USD; 588 ; 1,951 ;Banca Minorista;0
4122;CUENTAS EN GTIA;PEN; 1,500 ; 1,500 ;Banca Minorista;0
4123;DEPOSITO A PLAZO;USD; 15,000 ; 49,770 ;Banca Minorista;0
4124;FONDO MUTUO;PEN; 2,399 ; 2,399 ;Banca Minorista;0
4125;FONDO MUTUO;USD; 7,000 ; 23,226 ;Banca Minorista;0
4126;DEPOSITO A PLAZO;PEN; 2,501 ; 2,501 ;Banca Minorista;0
4127;CUENTAS EN GTIA;PEN; 27,000 ; 27,000 ;Banca Minorista;0
4128;CUENTAS EN GTIA;PEN; 5,500 ; 5,500 ;Banca Minorista;0
4129;SUPER DEPOSITO;PEN; 7,261 ; 7,261 ;Banca Minorista;0
4130;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4131;SUPER DEPOSITO;USD; 1,002 ; 3,323 ;Banca Minorista;0
4132;CUENTAS EN GTIA;USD; 10,028 ; 33,274 ;Banca Minorista;0
4133;DEPOSITO A PLAZO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4134;CUENTAS EN GTIA;USD; 2,131 ; 7,071 ;Banca Minorista;0
4135;CUENTAS EN GTIA;PEN; 1,491 ; 1,491 ;Banca Minorista;0
4136;FONDO MUTUO;USD; 12,000 ; 39,816 ;Banca Minorista;0
4137;CUENTAS EN GTIA;USD; 4,500 ; 14,931 ;Banca Minorista;0
4138;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4139;DEPOSITO A PLAZO;PEN; 16,000 ; 16,000 ;Banca Minorista;0
4140;SUPER DEPOSITO;USD; 1,000 ; 3,318 ;Banca Minorista;0
4141;FONDO MUTUO;PEN; 10,060 ; 10,060 ;Banca Minorista;0
4142;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4143;FONDO MUTUO;PEN; 46,200 ; 46,200 ;Banca Minorista;0
4144;FONDO MUTUO;USD; 1,100 ; 3,650 ;Banca Minorista;0
4145;DEPOSITO A PLAZO;PEN; 222,621 ; 222,621 ;Banca Minorista;0
4146;CUENTAS EN GTIA;PEN; 1,089 ; 1,089 ;Banca Minorista;0
4147;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4148;CUENTAS EN GTIA;PEN; 24,000 ; 24,000 ;Banca Minorista;0
4149;CUENTAS EN GTIA;PEN; 7,200 ; 7,200 ;Banca Minorista;0
4150;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
4151;CUENTAS EN GTIA;PEN; 312 ; 312 ;Banca Minorista;0
4152;DEPOSITO A PLAZO;PEN; 111,211 ; 111,211 ;Banca Minorista;0
4153;FONDO MUTUO;PEN; 36,000 ; 36,000 ;Banca Minorista;0
4154;FONDO MUTUO;USD; 5,000 ; 16,590 ;Banca Minorista;0
4155;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4156;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4157;FONDO MUTUO;USD; 4,370 ; 14,500 ;Banca Minorista;0
4158;CUENTAS EN GTIA;PEN; 700 ; 700 ;Banca Minorista;0
4159;DEPOSITO A PLAZO;USD; 10,000 ; 33,180 ;Banca Minorista;0
4160;FONDO MUTUO;USD; 320 ; 1,062 ;Banca Minorista;0
4161;DEPOSITO A PLAZO;PEN; 420,000 ; 420,000 ;Banca Minorista;0
4162;CUENTAS EN GTIA;USD; 4,273 ; 14,178 ;Banca Minorista;0
4163;CUENTAS EN GTIA;PEN; 5,000 ; 5,000 ;Banca Minorista;0
4164;FONDO MUTUO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
4165;CUENTAS EN GTIA;USD; 156,691 ; 519,900 ;Banca Minorista;0
4166;DEPOSITO A PLAZO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
4167;CUENTAS EN GTIA;USD; 38,201 ; 126,752 ;Banca Minorista;0
4168;FONDO MUTUO;PEN; 6,000 ; 6,000 ;Banca Minorista;0
4169;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4170;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4171;FONDO MUTUO;USD; 23,510 ; 78,007 ;Banca Minorista;0
4172;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4173;DEPOSITO A PLAZO;USD; 24,012 ; 79,672 ;Banca Minorista;0
4174;CUENTAS EN GTIA;USD; 6,000 ; 19,908 ;Banca Minorista;0
4175;DEPOSITO A PLAZO;USD; 50,000 ; 165,900 ;Banca Minorista;0
4176;DEPOSITO A PLAZO;USD; 5,000 ; 16,590 ;Banca Minorista;0
4177;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4178;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4179;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
4180;FONDO MUTUO;USD; 5,000 ; 16,590 ;Banca Minorista;0
4181;DEPOSITO A PLAZO;PEN; 300,000 ; 300,000 ;Banca Minorista;0
4182;CUENTAS EN GTIA;USD; 4,691 ; 15,565 ;Banca Minorista;0
4183;FONDO MUTUO;USD; 300 ; 995 ;Banca Minorista;0
4184;CUENTAS EN GTIA;USD; 12,000 ; 39,816 ;Banca Minorista;0
4185;CUENTAS EN GTIA;PEN; 1,320 ; 1,320 ;Banca Minorista;0
4186;CUENTAS EN GTIA;PEN; 200,000 ; 200,000 ;Banca Minorista;0
4187;CUENTAS EN GTIA;USD; 26,362 ; 87,468 ;Banca Minorista;0
4188;CUENTAS EN GTIA;PEN; 9,000 ; 9,000 ;Banca Minorista;0
4189;DEPOSITO A PLAZO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
4190;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4191;CUENTAS EN GTIA;PEN; 6,332 ; 6,332 ;Banca Minorista;0
4192;CUENTAS EN GTIA;PEN; 1,800 ; 1,800 ;Banca Minorista;0
4193;SUPER DEPOSITO;PEN; 13,200 ; 13,200 ;Banca Minorista;0
4194;DEPOSITO A PLAZO;PEN; 7,661 ; 7,661 ;Banca Minorista;0
4195;DEPOSITO A PLAZO;USD; 100,000 ; 331,800 ;Banca Minorista;0
4196;DEPOSITO A PLAZO;USD; 6,500 ; 21,567 ;Banca Minorista;0
4197;CUENTAS EN GTIA;PEN; 9,145 ; 9,145 ;Banca Minorista;0
4198;CUENTAS EN GTIA;USD; 380 ; 1,261 ;Banca Minorista;0
4199;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
4200;DEPOSITO A PLAZO;PEN; 15,000 ; 15,000 ;Banca Minorista;0
4201;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
4202;CUENTAS EN GTIA;USD; 2,486 ; 8,249 ;Banca Minorista;0
4203;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
4204;CUENTAS EN GTIA;USD; 11,000 ; 36,498 ;Banca Minorista;0
4205;DEPOSITO A PLAZO;PEN; 13,200 ; 13,200 ;Banca Minorista;0
4206;DEPOSITO A PLAZO;PEN; 12,160 ; 12,160 ;Banca Minorista;0
4207;CUENTAS EN GTIA;USD; 391 ; 1,296 ;Banca Minorista;0
4208;DEPOSITO A PLAZO;USD; 7,924 ; 26,291 ;Banca Minorista;0
4209;FONDO MUTUO;PEN; 16,040 ; 16,040 ;Banca Minorista;0
4210;CUENTAS EN GTIA;PEN; 7,200 ; 7,200 ;Banca Minorista;0
4211;DEPOSITO A PLAZO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
4212;FONDO MUTUO;USD; 4,900 ; 16,258 ;Banca Minorista;0
4213;CUENTAS EN GTIA;USD; 16,500 ; 54,747 ;Banca Minorista;0
4214;DEPOSITO A PLAZO;USD; 5,000 ; 16,590 ;Banca Minorista;0
4215;DEPOSITO A PLAZO;USD; 10,000 ; 33,180 ;Banca Minorista;0
4216;DEPOSITO A PLAZO;USD; 30,000 ; 99,540 ;Banca Minorista;0
4217;FONDO MUTUO;PEN; 1,500 ; 1,500 ;Banca Minorista;0
4218;DEPOSITO A PLAZO;PEN; 5,000 ; 5,000 ;Banca Minorista;0
4219;CUENTAS EN GTIA;PEN; 17,805 ; 17,805 ;Banca Minorista;0
4220;DEPOSITO A PLAZO;PEN; 3,449 ; 3,449 ;Banca Minorista;0
4221;CUENTAS EN GTIA;PEN; 2,999 ; 2,999 ;Banca Minorista;0
4222;FONDO MUTUO;USD; 1,000 ; 3,318 ;Banca Minorista;0
4223;FONDO MUTUO;USD; 4,700 ; 15,595 ;Banca Minorista;0
4224;DEPOSITO A PLAZO;PEN; 10,000 ; 10,000 ;Banca Minorista;0
4225;CUENTAS EN GTIA;PEN; 148,126 ; 148,126 ;Banca Minorista;0
4226;CUENTAS EN GTIA;PEN; 3,300 ; 3,300 ;Banca Minorista;0
4227;CUENTAS EN GTIA;USD; 2,000 ; 6,636 ;Banca Minorista;0
4228;CUENTAS EN GTIA;PEN; 2,129 ; 2,129 ;Banca Minorista;0
4229;FONDO MUTUO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
4230;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
4231;FONDO MUTUO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
4232;CUENTAS EN GTIA;PEN; 434,578 ; 434,578 ;Banca Minorista;0
4233;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
4234;CUENTAS EN GTIA;USD; 35,000 ; 116,130 ;Banca Minorista;0
4235;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4236;FONDO MUTUO;USD; 11,500 ; 38,157 ;Banca Minorista;0
4237;DEPOSITO A PLAZO;USD; 200,000 ; 663,600 ;Banca Minorista;0
4238;CUENTAS EN GTIA;USD; 2,000 ; 6,636 ;Banca Minorista;0
4239;CUENTAS EN GTIA;USD; 2,682 ; 8,899 ;Banca Minorista;0
4240;SUPER DEPOSITO;USD; 5,000 ; 16,590 ;Banca Minorista;0
4241;CUENTAS EN GTIA;USD; 13,640 ; 45,258 ;Banca Minorista;0
4242;CUENTAS EN GTIA;PEN; 2,680 ; 2,680 ;Banca Minorista;0
4243;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4244;FONDO MUTUO;PEN; 40,043 ; 40,043 ;Banca Minorista;0
4245;CUENTAS EN GTIA;USD; 1,275 ; 4,230 ;Banca Minorista;0
4246;FONDO MUTUO;PEN; 47,700 ; 47,700 ;Banca Minorista;0
4247;CUENTAS EN GTIA;USD; 393 ; 1,305 ;Banca Minorista;0
4248;CUENTAS EN GTIA;PEN; 309,984 ; 309,984 ;Banca Minorista;0
4249;FONDO MUTUO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
4250;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4251;FONDO MUTUO;USD; 4,445 ; 14,749 ;Banca Minorista;0
4252;CUENTAS EN GTIA;PEN; 72,844 ; 72,844 ;Banca Minorista;0
4253;DEPOSITO A PLAZO;PEN; 5,900 ; 5,900 ;Banca Minorista;0
4254;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4255;FONDO MUTUO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
4256;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
4257;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4258;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4259;FONDO MUTUO;USD; 280 ; 929 ;Banca Minorista;0
4260;CUENTAS EN GTIA;PEN; 20,000 ; 20,000 ;Banca Minorista;0
4261;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
4262;DEPOSITO A PLAZO;PEN; 60,000 ; 60,000 ;Banca Minorista;0
4263;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4264;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4265;CUENTAS EN GTIA;PEN; 24,000 ; 24,000 ;Banca Minorista;0
4266;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
4267;CUENTAS EN GTIA;PEN; 33,000 ; 33,000 ;Banca Minorista;0
4268;DEPOSITO A PLAZO;PEN; 7,500 ; 7,500 ;Banca Minorista;0
4269;CUENTAS EN GTIA;PEN; 3,600 ; 3,600 ;Banca Minorista;0
4270;FONDO MUTUO;PEN; 18,000 ; 18,000 ;Banca Minorista;0
4271;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4272;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4273;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
4274;DEPOSITO A PLAZO;PEN; 5,000 ; 5,000 ;Banca Minorista;0
4275;CUENTAS EN GTIA;USD; 2,470 ; 8,195 ;Banca Minorista;0
4276;FONDO MUTUO;USD; 31,770 ; 105,413 ;Banca Minorista;0
4277;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4278;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4279;FONDO MUTUO;PEN; 3,000 ; 3,000 ;Banca Minorista;0
4280;CUENTAS EN GTIA;USD; 9,200 ; 30,526 ;Banca Minorista;0
4281;FONDO MUTUO;USD; 10,600 ; 35,171 ;Banca Minorista;0
4282;FONDO MUTUO;PEN; 36,000 ; 36,000 ;Banca Minorista;0
4283;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4284;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4285;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4286;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4287;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4288;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4289;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4290;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
4291;DEPOSITO A PLAZO;PEN; 3,000 ; 3,000 ;Banca Minorista;0
4292;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
4293;FONDO MUTUO;USD; 17,965 ; 59,608 ;Banca Minorista;0
4294;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4295;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4296;CUENTAS EN GTIA;PEN; 18,000 ; 18,000 ;Banca Minorista;0
4297;CUENTAS EN GTIA;PEN; 33,000 ; 33,000 ;Banca Minorista;0
4298;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4299;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4300;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4301;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4302;DEPOSITO A PLAZO;USD; 1,000 ; 3,318 ;Banca Minorista;0
4303;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4304;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
4305;FONDO MUTUO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
4306;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4307;CUENTAS EN GTIA;USD; 3,800 ; 12,608 ;Banca Minorista;0
4308;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4309;CUENTAS EN GTIA;PEN; 1,800 ; 1,800 ;Banca Minorista;0
4310;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4311;DEPOSITO A PLAZO;PEN; 33,268 ; 33,268 ;Banca Minorista;0
4312;FONDO MUTUO;USD; 6,000 ; 19,908 ;Banca Minorista;0
4313;FONDO MUTUO;USD; 6,000 ; 19,908 ;Banca Minorista;0
4314;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4315;CUENTAS EN GTIA;USD; 4,000 ; 13,272 ;Banca Minorista;0
4316;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4317;CUENTAS EN GTIA;PEN; 4,800 ; 4,800 ;Banca Minorista;0
4318;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4319;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
4320;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4321;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4322;CUENTAS EN GTIA;PEN; 9,000 ; 9,000 ;Banca Minorista;0
4323;CUENTAS EN GTIA;PEN; 15,000 ; 15,000 ;Banca Minorista;0
4324;FONDO MUTUO;USD; 30,000 ; 99,540 ;Banca Minorista;0
4325;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4326;CUENTAS EN GTIA;USD; 4,900 ; 16,258 ;Banca Minorista;0
4327;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4328;FONDO MUTUO;USD; 12,000 ; 39,816 ;Banca Minorista;0
4329;DEPOSITO A PLAZO;PEN; 30,000 ; 30,000 ;Banca Minorista;0
4330;CUENTAS EN GTIA;PEN; 3,000 ; 3,000 ;Banca Minorista;0
4331;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4332;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4333;SUPER DEPOSITO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
4334;DEPOSITO A PLAZO;PEN; 103,000 ; 103,000 ;Banca Minorista;0
4335;FONDO MUTUO;USD; 5,265 ; 17,469 ;Banca Minorista;0
4336;DEPOSITO A PLAZO;PEN; 22,124 ; 22,124 ;Banca Minorista;0
4337;CUENTAS EN GTIA;PEN; 1,300 ; 1,300 ;Banca Minorista;0
4338;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4339;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4340;CUENTAS EN GTIA;PEN; 1,800 ; 1,800 ;Banca Minorista;0
4341;DEPOSITO A PLAZO;PEN; 10,500 ; 10,500 ;Banca Minorista;0
4342;CUENTAS EN GTIA;USD; 1,900 ; 6,304 ;Banca Minorista;0
4343;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4344;DEPOSITO A PLAZO;PEN; 7,200 ; 7,200 ;Banca Minorista;0
4345;SUPER DEPOSITO;USD; 5,500 ; 18,249 ;Banca Minorista;0
4346;SUPER DEPOSITO;USD; 1,502 ; 4,982 ;Banca Minorista;0
4347;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
4348;FONDO MUTUO;USD; 2,000 ; 6,636 ;Banca Minorista;0
4349;DEPOSITO A PLAZO;PEN; 4,000 ; 4,000 ;Banca Minorista;0
4350;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
4351;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4352;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
4353;FONDO MUTUO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
4354;DEPOSITO A PLAZO;PEN; 16,600 ; 16,600 ;Banca Minorista;0
4355;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4356;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4357;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4358;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4359;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
4360;FONDO MUTUO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
4361;FONDO MUTUO;PEN; 3,000 ; 3,000 ;Banca Minorista;0
4362;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4363;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4364;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4365;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
4366;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
4367;FONDO MUTUO;USD; 389 ; 1,291 ;Banca Minorista;0
4368;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4369;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4370;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4371;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4372;FONDO MUTUO;PEN; 1,117 ; 1,117 ;Banca Minorista;0
4373;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4374;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
4375;CUENTAS EN GTIA;USD; 465 ; 1,543 ;Banca Minorista;0
4376;DEPOSITO A PLAZO;PEN; 12,043 ; 12,043 ;Banca Minorista;0
4377;FONDO MUTUO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
4378;FONDO MUTUO;PEN; 1,520 ; 1,520 ;Banca Minorista;0
4379;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4380;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4381;DEPOSITO A PLAZO;PEN; 13,019 ; 13,019 ;Banca Minorista;0
4382;DEPOSITO A PLAZO;PEN; 100,000 ; 100,000 ;Banca Minorista;0
4383;CUENTAS EN GTIA;USD; 6,000 ; 19,908 ;Banca Minorista;0
4384;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4385;FONDO MUTUO;PEN; 9,020 ; 9,020 ;Banca Minorista;0
4386;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4387;DEPOSITO A PLAZO;PEN; 16,026 ; 16,026 ;Banca Minorista;0
4388;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4389;CUENTAS EN GTIA;PEN; 4,100 ; 4,100 ;Banca Minorista;0
4390;CUENTAS EN GTIA;PEN; 700 ; 700 ;Banca Minorista;0
